id,learner_userid,course_cat_id,course_id,module_id,activity_id,active,type,timecreated,timemodified
307,29609,17,16,0,0,1,learning,"2022-05-06 00:47:03","2022-05-06 00:47:03"
308,29609,17,16,0,0,1,learning,"2022-05-06 00:47:03","2022-05-06 00:47:03"
309,29666,17,17,0,0,1,learning,"2022-05-06 00:52:26","2022-05-06 00:52:26"
310,29666,17,17,0,0,1,learning,"2022-05-06 00:52:51","2022-05-06 00:52:51"
311,29668,21,49,0,0,1,learning,"2022-05-06 00:58:44","2022-05-06 00:58:44"
312,29672,17,16,0,0,1,learning,"2022-05-06 01:06:24","2022-05-06 01:06:24"
313,29676,17,18,0,0,1,learning,"2022-05-06 01:09:27","2022-05-06 01:09:27"
314,29676,17,17,0,0,1,learning,"2022-05-06 01:09:55","2022-05-06 01:09:55"
315,29676,17,17,0,0,1,learning,"2022-05-06 01:10:20","2022-05-06 01:10:20"
316,29691,17,16,0,0,1,learning,"2022-05-06 01:26:59","2022-05-06 01:26:59"
317,29694,17,17,0,0,1,learning,"2022-05-06 01:31:39","2022-05-06 01:31:39"
318,29688,17,17,0,0,1,learning,"2022-05-06 01:36:58","2022-05-06 01:36:58"
319,29698,17,16,0,0,1,learning,"2022-05-06 01:37:17","2022-05-06 01:37:17"
320,29698,17,16,0,0,1,learning,"2022-05-06 01:37:32","2022-05-06 01:37:32"
321,29688,17,17,0,0,1,learning,"2022-05-06 01:38:01","2022-05-06 01:38:01"
322,29688,17,16,0,0,1,learning,"2022-05-06 01:38:07","2022-05-06 01:38:07"
323,29688,17,16,0,0,1,learning,"2022-05-06 01:39:06","2022-05-06 01:39:06"
324,29688,17,16,0,0,1,learning,"2022-05-06 01:39:06","2022-05-06 01:39:06"
325,29700,17,17,0,0,1,learning,"2022-05-06 01:39:11","2022-05-06 01:39:11"
326,29688,17,17,0,0,1,learning,"2022-05-06 01:39:58","2022-05-06 01:39:58"
327,29746,17,24,0,0,1,learning,"2022-05-06 01:44:01","2022-05-06 01:44:01"
328,29746,17,17,0,0,1,learning,"2022-05-06 01:44:20","2022-05-06 01:44:20"
329,29700,17,16,0,0,1,learning,"2022-05-06 01:46:29","2022-05-06 01:46:29"
332,29757,17,17,0,0,1,learning,"2022-05-06 01:52:25","2022-05-06 01:52:25"
333,29757,17,21,0,0,1,learning,"2022-05-06 01:53:28","2022-05-06 01:53:28"
336,29757,17,17,0,0,1,learning,"2022-05-06 01:53:36","2022-05-06 01:53:36"
337,29747,17,16,0,0,1,learning,"2022-05-06 01:57:33","2022-05-06 01:57:33"
338,29760,11,36,0,0,1,learning,"2022-05-06 01:59:13","2022-05-06 01:59:13"
339,29764,17,16,0,0,1,learning,"2022-05-06 02:00:50","2022-05-06 02:00:50"
340,29700,17,16,0,0,1,learning,"2022-05-06 02:01:48","2022-05-06 02:01:48"
341,29772,17,16,0,0,1,learning,"2022-05-06 02:08:36","2022-05-06 02:08:36"
342,29777,17,17,0,0,1,learning,"2022-05-06 02:08:52","2022-05-06 02:08:52"
343,29777,21,50,0,0,1,learning,"2022-05-06 02:09:25","2022-05-06 02:09:25"
344,29783,17,16,0,0,1,learning,"2022-05-06 02:13:19","2022-05-06 02:13:19"
345,29786,17,16,0,0,1,learning,"2022-05-06 02:13:32","2022-05-06 02:13:32"
346,29786,17,17,0,0,1,learning,"2022-05-06 02:14:58","2022-05-06 02:14:58"
347,29786,17,17,0,0,1,learning,"2022-05-06 02:16:03","2022-05-06 02:16:03"
348,29794,21,49,0,0,1,learning,"2022-05-06 02:21:56","2022-05-06 02:21:56"
349,29378,17,17,0,0,1,learning,"2022-05-06 02:23:57","2022-05-06 02:23:57"
350,29793,17,16,0,0,1,learning,"2022-05-06 02:28:03","2022-05-06 02:28:03"
351,29793,17,16,0,0,1,learning,"2022-05-06 02:33:55","2022-05-06 02:33:55"
352,29793,17,16,0,0,1,learning,"2022-05-06 02:33:55","2022-05-06 02:33:55"
353,29831,17,16,0,0,1,learning,"2022-05-06 02:45:44","2022-05-06 02:45:44"
354,29839,17,17,0,0,1,learning,"2022-05-06 02:52:56","2022-05-06 02:52:56"
355,29839,17,17,0,0,1,learning,"2022-05-06 02:53:45","2022-05-06 02:53:45"
356,29765,17,28,0,0,1,learning,"2022-05-06 02:54:36","2022-05-06 02:54:36"
357,29841,17,16,0,0,1,learning,"2022-05-06 02:54:57","2022-05-06 02:54:57"
358,29287,17,16,0,0,1,learning,"2022-05-06 02:57:04","2022-05-06 02:57:04"
359,29287,17,17,0,0,1,learning,"2022-05-06 02:58:58","2022-05-06 02:58:58"
360,29848,17,17,0,0,1,learning,"2022-05-06 02:59:29","2022-05-06 02:59:29"
361,29852,17,16,0,0,1,learning,"2022-05-06 03:01:44","2022-05-06 03:01:44"
362,29852,17,17,0,0,1,learning,"2022-05-06 03:02:06","2022-05-06 03:02:06"
363,29848,17,16,0,0,1,learning,"2022-05-06 03:02:57","2022-05-06 03:02:57"
364,29856,17,17,0,0,1,learning,"2022-05-06 03:03:36","2022-05-06 03:03:36"
365,29855,17,16,0,0,1,learning,"2022-05-06 03:04:21","2022-05-06 03:04:21"
366,29856,17,17,0,0,1,learning,"2022-05-06 03:04:23","2022-05-06 03:04:23"
367,29818,17,17,0,0,1,learning,"2022-05-06 03:05:11","2022-05-06 03:05:11"
368,29862,17,17,0,0,1,learning,"2022-05-06 03:07:31","2022-05-06 03:07:31"
369,29818,17,17,0,0,1,learning,"2022-05-06 03:07:44","2022-05-06 03:07:44"
370,29865,17,16,0,0,1,learning,"2022-05-06 03:09:49","2022-05-06 03:09:49"
371,29810,17,16,0,0,1,learning,"2022-05-06 03:13:07","2022-05-06 03:13:07"
372,29845,17,17,0,0,1,learning,"2022-05-06 03:16:03","2022-05-06 03:16:03"
373,29874,17,17,0,0,1,learning,"2022-05-06 03:16:11","2022-05-06 03:16:11"
374,29877,17,17,0,0,1,learning,"2022-05-06 03:18:13","2022-05-06 03:18:13"
375,29874,17,17,0,0,1,learning,"2022-05-06 03:18:19","2022-05-06 03:18:19"
376,29882,17,16,0,0,1,learning,"2022-05-06 03:20:34","2022-05-06 03:20:34"
377,29777,17,17,0,0,1,learning,"2022-05-06 03:20:40","2022-05-06 03:20:40"
378,29874,17,17,0,0,1,learning,"2022-05-06 03:21:40","2022-05-06 03:21:40"
379,29885,17,16,0,0,1,learning,"2022-05-06 03:22:51","2022-05-06 03:22:51"
380,29786,17,17,0,0,1,learning,"2022-05-06 03:26:19","2022-05-06 03:26:19"
381,29786,17,17,0,0,1,learning,"2022-05-06 03:26:44","2022-05-06 03:26:44"
382,29786,17,17,0,0,1,learning,"2022-05-06 03:26:44","2022-05-06 03:26:44"
383,29786,17,16,0,0,1,learning,"2022-05-06 03:26:54","2022-05-06 03:26:54"
384,29794,17,16,0,0,1,learning,"2022-05-06 03:28:35","2022-05-06 03:28:35"
385,29794,17,17,0,0,1,learning,"2022-05-06 03:29:27","2022-05-06 03:29:27"
386,29794,17,16,0,0,1,learning,"2022-05-06 03:30:04","2022-05-06 03:30:04"
387,29858,17,16,0,0,1,learning,"2022-05-06 03:30:36","2022-05-06 03:30:36"
388,29794,17,16,0,0,1,learning,"2022-05-06 03:31:55","2022-05-06 03:31:55"
389,29794,17,16,0,0,1,learning,"2022-05-06 03:33:20","2022-05-06 03:33:20"
390,29285,17,17,0,0,1,learning,"2022-05-06 03:34:27","2022-05-06 03:34:27"
391,29889,17,17,0,0,1,learning,"2022-05-06 03:34:38","2022-05-06 03:34:38"
392,29839,17,17,0,0,1,learning,"2022-05-06 03:43:32","2022-05-06 03:43:32"
393,29915,17,17,0,0,1,learning,"2022-05-06 03:43:41","2022-05-06 03:43:41"
394,29899,17,17,0,0,1,learning,"2022-05-06 03:44:03","2022-05-06 03:44:03"
395,29676,17,17,0,0,1,learning,"2022-05-06 03:44:07","2022-05-06 03:44:07"
396,29839,17,17,0,0,1,learning,"2022-05-06 03:45:10","2022-05-06 03:45:10"
397,29839,17,17,0,0,1,learning,"2022-05-06 03:45:10","2022-05-06 03:45:10"
398,29920,17,16,0,0,1,learning,"2022-05-06 03:46:39","2022-05-06 03:46:39"
399,29331,17,17,0,0,1,learning,"2022-05-06 03:48:20","2022-05-06 03:48:20"
400,29927,17,16,0,0,1,learning,"2022-05-06 03:50:38","2022-05-06 03:50:38"
402,29910,17,17,0,0,1,learning,"2022-05-06 03:58:14","2022-05-06 03:58:14"
403,29935,17,17,0,0,1,learning,"2022-05-06 03:58:15","2022-05-06 03:58:15"
404,29942,17,17,0,0,1,learning,"2022-05-06 04:03:16","2022-05-06 04:03:16"
405,29930,17,17,0,0,1,learning,"2022-05-06 04:03:58","2022-05-06 04:03:58"
406,29931,17,17,0,0,1,learning,"2022-05-06 04:04:41","2022-05-06 04:04:41"
407,29372,17,17,0,0,1,learning,"2022-05-06 04:06:03","2022-05-06 04:06:03"
408,29949,17,17,0,0,1,learning,"2022-05-06 04:07:17","2022-05-06 04:07:17"
409,29372,17,17,0,0,1,learning,"2022-05-06 04:07:52","2022-05-06 04:07:52"
410,29372,17,17,0,0,1,learning,"2022-05-06 04:08:00","2022-05-06 04:08:00"
411,29951,17,17,0,0,1,learning,"2022-05-06 04:13:13","2022-05-06 04:13:13"
412,29965,17,17,0,0,1,learning,"2022-05-06 04:15:28","2022-05-06 04:15:28"
413,29966,17,17,0,0,1,learning,"2022-05-06 04:16:23","2022-05-06 04:16:23"
414,29839,17,17,0,0,1,learning,"2022-05-06 04:17:24","2022-05-06 04:17:24"
415,29839,17,17,0,0,1,learning,"2022-05-06 04:17:48","2022-05-06 04:17:48"
416,29953,17,17,0,0,1,learning,"2022-05-06 04:20:18","2022-05-06 04:20:18"
417,29953,17,17,0,0,1,learning,"2022-05-06 04:21:26","2022-05-06 04:21:26"
418,29953,17,17,0,0,1,learning,"2022-05-06 04:23:01","2022-05-06 04:23:01"
419,29953,17,23,0,0,1,learning,"2022-05-06 04:23:22","2022-05-06 04:23:22"
421,29938,17,16,0,0,1,learning,"2022-05-06 04:28:05","2022-05-06 04:28:05"
422,29938,11,36,0,0,1,learning,"2022-05-06 04:28:16","2022-05-06 04:28:16"
423,29953,17,17,0,0,1,learning,"2022-05-06 04:30:09","2022-05-06 04:30:09"
424,29953,17,16,0,0,1,learning,"2022-05-06 04:31:11","2022-05-06 04:31:11"
425,29953,17,17,0,0,1,learning,"2022-05-06 04:32:29","2022-05-06 04:32:29"
426,29931,17,17,0,0,1,learning,"2022-05-06 04:34:49","2022-05-06 04:34:49"
427,29931,17,17,0,0,1,learning,"2022-05-06 04:34:49","2022-05-06 04:34:49"
428,29931,17,17,0,0,1,learning,"2022-05-06 04:35:21","2022-05-06 04:35:21"
429,29993,17,17,0,0,1,learning,"2022-05-06 04:36:05","2022-05-06 04:36:05"
430,29981,17,16,0,0,1,learning,"2022-05-06 04:37:46","2022-05-06 04:37:46"
431,29931,17,17,0,0,1,learning,"2022-05-06 04:44:33","2022-05-06 04:44:33"
432,29931,17,17,0,0,1,learning,"2022-05-06 04:44:33","2022-05-06 04:44:33"
433,30004,17,17,0,0,1,learning,"2022-05-06 04:45:02","2022-05-06 04:45:02"
434,30005,17,17,0,0,1,learning,"2022-05-06 04:46:20","2022-05-06 04:46:20"
435,30013,17,16,0,0,1,learning,"2022-05-06 04:50:38","2022-05-06 04:50:38"
436,30023,17,16,0,0,1,learning,"2022-05-06 04:53:09","2022-05-06 04:53:09"
437,30038,17,17,0,0,1,learning,"2022-05-06 05:02:10","2022-05-06 05:02:10"
438,29633,17,16,0,0,1,learning,"2022-05-06 05:03:25","2022-05-06 05:03:25"
439,30048,17,16,0,0,1,learning,"2022-05-06 05:05:37","2022-05-06 05:05:37"
440,30048,17,16,0,0,1,learning,"2022-05-06 05:05:54","2022-05-06 05:05:54"
442,30056,17,16,0,0,1,learning,"2022-05-06 05:10:02","2022-05-06 05:10:02"
443,30056,17,16,0,0,1,learning,"2022-05-06 05:10:25","2022-05-06 05:10:25"
444,30057,17,17,0,0,1,learning,"2022-05-06 05:11:50","2022-05-06 05:11:50"
445,30035,17,17,0,0,1,learning,"2022-05-06 05:12:05","2022-05-06 05:12:05"
446,29423,17,17,0,0,1,learning,"2022-05-06 05:13:30","2022-05-06 05:13:30"
447,29807,17,17,0,0,1,learning,"2022-05-06 05:18:32","2022-05-06 05:18:32"
448,30074,17,16,0,0,1,learning,"2022-05-06 05:18:48","2022-05-06 05:18:48"
449,30037,17,17,0,0,1,learning,"2022-05-06 05:19:19","2022-05-06 05:19:19"
450,30085,17,16,0,0,1,learning,"2022-05-06 05:22:49","2022-05-06 05:22:49"
451,30066,17,17,0,0,1,learning,"2022-05-06 05:22:56","2022-05-06 05:22:56"
452,30066,17,17,0,0,1,learning,"2022-05-06 05:23:45","2022-05-06 05:23:45"
453,30066,17,17,0,0,1,learning,"2022-05-06 05:24:49","2022-05-06 05:24:49"
454,30090,17,17,0,0,1,learning,"2022-05-06 05:25:24","2022-05-06 05:25:24"
456,30097,17,16,0,0,1,learning,"2022-05-06 05:29:27","2022-05-06 05:29:27"
457,30097,17,16,0,0,1,learning,"2022-05-06 05:29:45","2022-05-06 05:29:45"
458,30097,17,16,0,0,1,learning,"2022-05-06 05:29:45","2022-05-06 05:29:45"
460,30095,17,17,0,0,1,learning,"2022-05-06 05:40:50","2022-05-06 05:40:50"
461,29854,17,17,0,0,1,learning,"2022-05-06 05:41:07","2022-05-06 05:41:07"
462,30095,17,17,0,0,1,learning,"2022-05-06 05:42:02","2022-05-06 05:42:02"
463,30117,17,17,0,0,1,learning,"2022-05-06 05:42:51","2022-05-06 05:42:51"
464,30120,17,16,0,0,1,learning,"2022-05-06 05:42:53","2022-05-06 05:42:53"
465,30117,17,17,0,0,1,learning,"2022-05-06 05:43:45","2022-05-06 05:43:45"
466,30117,17,17,0,0,1,learning,"2022-05-06 05:43:46","2022-05-06 05:43:46"
467,30117,17,17,0,0,1,learning,"2022-05-06 05:43:55","2022-05-06 05:43:55"
468,30123,17,16,0,0,1,learning,"2022-05-06 05:44:59","2022-05-06 05:44:59"
469,30114,17,16,0,0,1,learning,"2022-05-06 05:45:37","2022-05-06 05:45:37"
470,30128,17,17,0,0,1,learning,"2022-05-06 05:47:07","2022-05-06 05:47:07"
471,30128,17,17,0,0,1,learning,"2022-05-06 05:47:58","2022-05-06 05:47:58"
472,30114,17,16,0,0,1,learning,"2022-05-06 05:48:00","2022-05-06 05:48:00"
473,30114,17,16,0,0,1,learning,"2022-05-06 05:49:29","2022-05-06 05:49:29"
474,30138,17,16,0,0,1,learning,"2022-05-06 05:58:48","2022-05-06 05:58:48"
475,30156,17,17,0,0,1,learning,"2022-05-06 06:00:54","2022-05-06 06:00:54"
476,30168,17,17,0,0,1,learning,"2022-05-06 06:02:28","2022-05-06 06:02:28"
477,30175,17,17,0,0,1,learning,"2022-05-06 06:04:07","2022-05-06 06:04:07"
478,30175,17,17,0,0,1,learning,"2022-05-06 06:06:31","2022-05-06 06:06:31"
479,30175,17,17,0,0,1,learning,"2022-05-06 06:07:00","2022-05-06 06:07:00"
480,30175,17,17,0,0,1,learning,"2022-05-06 06:07:00","2022-05-06 06:07:00"
481,30156,17,16,0,0,1,learning,"2022-05-06 06:08:09","2022-05-06 06:08:09"
482,30156,17,17,0,0,1,learning,"2022-05-06 06:08:31","2022-05-06 06:08:31"
483,30192,17,17,0,0,1,learning,"2022-05-06 06:08:38","2022-05-06 06:08:38"
484,30192,17,17,0,0,1,learning,"2022-05-06 06:09:13","2022-05-06 06:09:13"
485,30192,17,17,0,0,1,learning,"2022-05-06 06:09:37","2022-05-06 06:09:37"
486,30196,17,17,0,0,1,learning,"2022-05-06 06:11:07","2022-05-06 06:11:07"
487,30192,17,16,0,0,1,learning,"2022-05-06 06:11:45","2022-05-06 06:11:45"
488,30202,17,16,0,0,1,learning,"2022-05-06 06:12:26","2022-05-06 06:12:26"
489,30209,17,17,0,0,1,learning,"2022-05-06 06:13:52","2022-05-06 06:13:52"
490,30190,17,16,0,0,1,learning,"2022-05-06 06:15:09","2022-05-06 06:15:09"
491,30180,17,16,0,0,1,learning,"2022-05-06 06:16:01","2022-05-06 06:16:01"
492,30190,17,16,0,0,1,learning,"2022-05-06 06:17:42","2022-05-06 06:17:42"
493,30117,17,16,0,0,1,learning,"2022-05-06 06:23:16","2022-05-06 06:23:16"
494,30234,17,17,0,0,1,learning,"2022-05-06 06:23:17","2022-05-06 06:23:17"
495,30117,17,16,0,0,1,learning,"2022-05-06 06:24:39","2022-05-06 06:24:39"
496,30240,17,17,0,0,1,learning,"2022-05-06 06:27:28","2022-05-06 06:27:28"
497,30263,17,17,0,0,1,learning,"2022-05-06 06:29:11","2022-05-06 06:29:11"
498,30272,17,16,0,0,1,learning,"2022-05-06 06:30:27","2022-05-06 06:30:27"
499,30250,17,17,0,0,1,learning,"2022-05-06 06:30:57","2022-05-06 06:30:57"
500,30217,17,17,0,0,1,learning,"2022-05-06 06:31:27","2022-05-06 06:31:27"
501,30240,17,16,0,0,1,learning,"2022-05-06 06:33:15","2022-05-06 06:33:15"
503,30196,17,17,0,0,1,learning,"2022-05-06 06:34:02","2022-05-06 06:34:02"
504,30281,17,17,0,0,1,learning,"2022-05-06 06:34:03","2022-05-06 06:34:03"
505,30287,17,17,0,0,1,learning,"2022-05-06 06:34:07","2022-05-06 06:34:07"
506,30290,17,17,0,0,1,learning,"2022-05-06 06:35:50","2022-05-06 06:35:50"
507,29816,17,17,0,0,1,learning,"2022-05-06 06:36:49","2022-05-06 06:36:49"
508,30095,17,17,0,0,1,learning,"2022-05-06 06:38:34","2022-05-06 06:38:34"
509,30313,17,17,0,0,1,learning,"2022-05-06 06:40:23","2022-05-06 06:40:23"
510,30313,17,17,0,0,1,learning,"2022-05-06 06:40:43","2022-05-06 06:40:43"
511,30308,17,16,0,0,1,learning,"2022-05-06 06:40:49","2022-05-06 06:40:49"
512,30314,17,17,0,0,1,learning,"2022-05-06 06:40:53","2022-05-06 06:40:53"
513,30312,17,17,0,0,1,learning,"2022-05-06 06:41:04","2022-05-06 06:41:04"
514,30257,17,17,0,0,1,learning,"2022-05-06 06:41:27","2022-05-06 06:41:27"
515,30319,17,17,0,0,1,learning,"2022-05-06 06:42:00","2022-05-06 06:42:00"
516,30257,17,17,0,0,1,learning,"2022-05-06 06:42:07","2022-05-06 06:42:07"
517,30257,17,17,0,0,1,learning,"2022-05-06 06:42:07","2022-05-06 06:42:07"
518,30257,17,17,0,0,1,learning,"2022-05-06 06:43:46","2022-05-06 06:43:46"
519,30257,17,17,0,0,1,learning,"2022-05-06 06:43:46","2022-05-06 06:43:46"
520,30257,17,17,0,0,1,learning,"2022-05-06 06:43:46","2022-05-06 06:43:46"
521,30257,17,17,0,0,1,learning,"2022-05-06 06:43:47","2022-05-06 06:43:47"
522,30257,17,17,0,0,1,learning,"2022-05-06 06:43:47","2022-05-06 06:43:47"
523,30257,17,17,0,0,1,learning,"2022-05-06 06:43:47","2022-05-06 06:43:47"
524,30257,17,17,0,0,1,learning,"2022-05-06 06:43:47","2022-05-06 06:43:47"
525,30257,17,17,0,0,1,learning,"2022-05-06 06:43:48","2022-05-06 06:43:48"
526,30302,17,16,0,0,1,learning,"2022-05-06 06:43:49","2022-05-06 06:43:49"
527,30325,17,17,0,0,1,learning,"2022-05-06 06:43:52","2022-05-06 06:43:52"
528,30325,17,17,0,0,1,learning,"2022-05-06 06:44:33","2022-05-06 06:44:33"
529,30337,17,17,0,0,1,learning,"2022-05-06 06:45:29","2022-05-06 06:45:29"
530,30328,17,17,0,0,1,learning,"2022-05-06 06:46:14","2022-05-06 06:46:14"
531,30291,17,17,0,0,1,learning,"2022-05-06 06:46:21","2022-05-06 06:46:21"
532,30257,17,17,0,0,1,learning,"2022-05-06 06:46:52","2022-05-06 06:46:52"
533,30312,17,16,0,0,1,learning,"2022-05-06 06:47:11","2022-05-06 06:47:11"
534,30345,17,17,0,0,1,learning,"2022-05-06 06:48:10","2022-05-06 06:48:10"
535,30346,17,16,0,0,1,learning,"2022-05-06 06:48:45","2022-05-06 06:48:45"
536,30339,17,16,0,0,1,learning,"2022-05-06 06:48:50","2022-05-06 06:48:50"
537,30254,17,17,0,0,1,learning,"2022-05-06 06:53:11","2022-05-06 06:53:11"
538,30372,17,16,0,0,1,learning,"2022-05-06 06:56:20","2022-05-06 06:56:20"
539,30312,17,19,0,0,1,learning,"2022-05-06 06:57:48","2022-05-06 06:57:48"
540,30323,17,16,0,0,1,learning,"2022-05-06 06:58:16","2022-05-06 06:58:16"
541,30400,17,16,0,0,1,learning,"2022-05-06 06:59:46","2022-05-06 06:59:46"
542,30411,17,17,0,0,1,learning,"2022-05-06 07:03:32","2022-05-06 07:03:32"
543,30405,17,16,0,0,1,learning,"2022-05-06 07:03:41","2022-05-06 07:03:41"
544,30415,17,16,0,0,1,learning,"2022-05-06 07:03:49","2022-05-06 07:03:49"
545,30209,17,17,0,0,1,learning,"2022-05-06 07:04:26","2022-05-06 07:04:26"
546,30411,17,16,0,0,1,learning,"2022-05-06 07:04:58","2022-05-06 07:04:58"
547,30433,17,17,0,0,1,learning,"2022-05-06 07:08:49","2022-05-06 07:08:49"
548,30431,17,17,0,0,1,learning,"2022-05-06 07:08:57","2022-05-06 07:08:57"
549,30433,17,17,0,0,1,learning,"2022-05-06 07:09:16","2022-05-06 07:09:16"
550,30320,17,17,0,0,1,learning,"2022-05-06 07:09:31","2022-05-06 07:09:31"
551,30436,17,17,0,0,1,learning,"2022-05-06 07:10:19","2022-05-06 07:10:19"
553,30097,17,16,0,0,1,learning,"2022-05-06 07:11:18","2022-05-06 07:11:18"
554,30097,17,17,0,0,1,learning,"2022-05-06 07:12:32","2022-05-06 07:12:32"
555,30337,17,17,0,0,1,learning,"2022-05-06 07:12:37","2022-05-06 07:12:37"
556,30337,17,17,0,0,1,learning,"2022-05-06 07:12:37","2022-05-06 07:12:37"
561,30443,17,17,0,0,1,learning,"2022-05-06 07:13:30","2022-05-06 07:13:30"
562,30447,17,17,0,0,1,learning,"2022-05-06 07:14:04","2022-05-06 07:14:04"
563,30390,17,16,0,0,1,learning,"2022-05-06 07:15:37","2022-05-06 07:15:37"
564,30466,17,17,0,0,1,learning,"2022-05-06 07:19:54","2022-05-06 07:19:54"
565,30449,17,17,0,0,1,learning,"2022-05-06 07:20:32","2022-05-06 07:20:32"
566,30312,17,19,0,0,1,learning,"2022-05-06 07:21:00","2022-05-06 07:21:00"
567,30312,17,19,0,0,1,learning,"2022-05-06 07:21:01","2022-05-06 07:21:01"
568,30498,17,17,0,0,1,learning,"2022-05-06 07:27:29","2022-05-06 07:27:29"
569,30510,17,16,0,0,1,learning,"2022-05-06 07:30:00","2022-05-06 07:30:00"
570,30478,17,16,0,0,1,learning,"2022-05-06 07:30:12","2022-05-06 07:30:12"
572,30523,17,17,0,0,1,learning,"2022-05-06 07:33:13","2022-05-06 07:33:13"
574,29884,17,17,0,0,1,learning,"2022-05-06 07:34:48","2022-05-06 07:34:48"
575,30532,17,16,0,0,1,learning,"2022-05-06 07:37:27","2022-05-06 07:37:27"
577,30543,17,17,0,0,1,learning,"2022-05-06 07:39:24","2022-05-06 07:39:24"
578,30600,17,17,0,0,1,learning,"2022-05-06 07:42:40","2022-05-06 07:42:40"
579,30611,17,16,0,0,1,learning,"2022-05-06 07:45:34","2022-05-06 07:45:34"
580,30614,17,16,0,0,1,learning,"2022-05-06 07:46:00","2022-05-06 07:46:00"
581,30610,17,17,0,0,1,learning,"2022-05-06 07:47:30","2022-05-06 07:47:30"
583,30538,17,16,0,0,1,learning,"2022-05-06 07:50:03","2022-05-06 07:50:03"
584,30521,17,16,0,0,1,learning,"2022-05-06 07:51:00","2022-05-06 07:51:00"
585,30521,17,17,0,0,1,learning,"2022-05-06 07:51:24","2022-05-06 07:51:24"
586,30521,17,16,0,0,1,learning,"2022-05-06 07:52:22","2022-05-06 07:52:22"
587,29321,17,16,0,0,1,learning,"2022-05-06 07:52:41","2022-05-06 07:52:41"
588,30638,17,17,0,0,1,learning,"2022-05-06 07:53:52","2022-05-06 07:53:52"
589,30638,17,17,0,0,1,learning,"2022-05-06 07:55:15","2022-05-06 07:55:15"
590,30638,17,17,0,0,1,learning,"2022-05-06 07:55:15","2022-05-06 07:55:15"
591,30381,17,17,0,0,1,learning,"2022-05-06 07:55:15","2022-05-06 07:55:15"
592,30638,17,17,0,0,1,learning,"2022-05-06 07:55:33","2022-05-06 07:55:33"
593,29369,17,16,0,0,1,learning,"2022-05-06 07:57:05","2022-05-06 07:57:05"
594,30664,17,17,0,0,1,learning,"2022-05-06 07:58:47","2022-05-06 07:58:47"
595,30634,17,17,0,0,1,learning,"2022-05-06 07:59:10","2022-05-06 07:59:10"
596,30473,17,17,0,0,1,learning,"2022-05-06 07:59:47","2022-05-06 07:59:47"
598,30356,17,16,0,0,1,learning,"2022-05-06 08:01:31","2022-05-06 08:01:31"
599,30676,17,16,0,0,1,learning,"2022-05-06 08:01:55","2022-05-06 08:01:55"
600,30674,17,17,0,0,1,learning,"2022-05-06 08:02:10","2022-05-06 08:02:10"
601,30676,17,17,0,0,1,learning,"2022-05-06 08:02:15","2022-05-06 08:02:15"
602,30674,17,17,0,0,1,learning,"2022-05-06 08:03:28","2022-05-06 08:03:28"
603,30682,17,17,0,0,1,learning,"2022-05-06 08:03:47","2022-05-06 08:03:47"
604,30481,17,16,0,0,1,learning,"2022-05-06 08:04:49","2022-05-06 08:04:49"
605,30687,17,17,0,0,1,learning,"2022-05-06 08:05:31","2022-05-06 08:05:31"
606,30687,17,17,0,0,1,learning,"2022-05-06 08:07:01","2022-05-06 08:07:01"
607,30687,17,17,0,0,1,learning,"2022-05-06 08:07:02","2022-05-06 08:07:02"
608,30687,17,17,0,0,1,learning,"2022-05-06 08:07:11","2022-05-06 08:07:11"
609,30687,17,17,0,0,1,learning,"2022-05-06 08:07:11","2022-05-06 08:07:11"
610,30687,17,17,0,0,1,learning,"2022-05-06 08:07:32","2022-05-06 08:07:32"
611,30687,17,17,0,0,1,learning,"2022-05-06 08:07:32","2022-05-06 08:07:32"
613,30687,17,17,0,0,1,learning,"2022-05-06 08:08:28","2022-05-06 08:08:28"
614,30687,17,17,0,0,1,learning,"2022-05-06 08:08:28","2022-05-06 08:08:28"
615,30093,17,17,0,0,1,learning,"2022-05-06 08:09:04","2022-05-06 08:09:04"
616,30687,17,17,0,0,1,learning,"2022-05-06 08:09:28","2022-05-06 08:09:28"
617,30687,17,17,0,0,1,learning,"2022-05-06 08:09:33","2022-05-06 08:09:33"
618,30687,17,17,0,0,1,learning,"2022-05-06 08:10:02","2022-05-06 08:10:02"
619,30687,17,17,0,0,1,learning,"2022-05-06 08:10:02","2022-05-06 08:10:02"
620,30713,17,17,0,0,1,learning,"2022-05-06 08:10:57","2022-05-06 08:10:57"
621,30717,17,17,0,0,1,learning,"2022-05-06 08:11:11","2022-05-06 08:11:11"
622,30718,17,17,0,0,1,learning,"2022-05-06 08:11:57","2022-05-06 08:11:57"
623,30719,17,16,0,0,1,learning,"2022-05-06 08:12:06","2022-05-06 08:12:06"
624,30721,17,16,0,0,1,learning,"2022-05-06 08:12:19","2022-05-06 08:12:19"
625,29677,17,17,0,0,1,learning,"2022-05-06 08:24:52","2022-05-06 08:24:52"
626,30760,17,16,0,0,1,learning,"2022-05-06 08:24:56","2022-05-06 08:24:56"
627,30452,17,17,0,0,1,learning,"2022-05-06 08:24:57","2022-05-06 08:24:57"
628,30722,17,16,0,0,1,learning,"2022-05-06 08:25:52","2022-05-06 08:25:52"
